trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_78058_b_643_tn_34,08:45:30,08:45:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_34,08:46:30,08:46:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_34,08:48:00,08:48:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_34,08:49:00,08:49:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_35,08:17:00,08:17:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_35,08:30:00,08:30:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_35,08:43:00,08:43:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_35,08:53:30,08:53:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_35,08:54:30,08:54:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_35,08:56:00,08:56:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_35,08:57:00,08:57:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_36,08:25:00,08:25:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_36,08:38:00,08:38:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_36,08:51:00,08:51:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_36,09:01:30,09:01:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_36,09:02:30,09:02:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_36,09:04:00,09:04:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_36,09:05:00,09:05:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_37,08:33:00,08:33:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_37,08:46:00,08:46:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_37,08:59:00,08:59:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_37,09:09:30,09:09:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_37,09:10:30,09:10:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_37,09:12:00,09:12:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_37,09:13:00,09:13:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_38,08:41:00,08:41:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_38,08:54:00,08:54:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_38,09:07:00,09:07:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_38,09:17:30,09:17:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_38,09:18:30,09:18:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_38,09:20:00,09:20:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_38,09:21:00,09:21:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_39,08:49:00,08:49:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_39,09:02:00,09:02:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_39,09:15:00,09:15:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_39,09:25:30,09:25:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_39,09:26:30,09:26:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_39,09:28:00,09:28:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_39,09:29:00,09:29:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_4,04:09:00,04:09:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_4,04:22:00,04:22:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_4,04:35:00,04:35:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_4,04:45:30,04:45:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_4,04:46:30,04:46:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_4,04:48:00,04:48:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_4,04:49:00,04:49:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_40,08:57:00,08:57:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_40,09:10:00,09:10:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_40,09:23:00,09:23:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_40,09:33:30,09:33:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_40,09:34:30,09:34:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_40,09:36:00,09:36:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_40,09:37:00,09:37:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_41,09:05:00,09:05:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_41,09:18:00,09:18:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_41,09:31:00,09:31:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_41,09:41:30,09:41:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_41,09:42:30,09:42:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_41,09:44:00,09:44:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_41,09:45:00,09:45:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_42,09:13:00,09:13:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_42,09:26:00,09:26:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_42,09:39:00,09:39:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_42,09:49:30,09:49:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_42,09:50:30,09:50:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_42,09:52:00,09:52:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_42,09:53:00,09:53:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_43,09:21:00,09:21:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_43,09:34:00,09:34:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_43,09:47:00,09:47:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_43,09:57:30,09:57:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_43,09:58:30,09:58:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_43,10:00:00,10:00:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_43,10:01:00,10:01:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_44,09:29:00,09:29:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_44,09:42:00,09:42:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_44,09:55:00,09:55:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_44,10:05:30,10:05:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_44,10:06:30,10:06:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_44,10:08:00,10:08:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_44,10:09:00,10:09:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_45,09:37:00,09:37:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_45,09:50:00,09:50:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_45,10:03:00,10:03:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_45,10:13:30,10:13:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_45,10:14:30,10:14:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_45,10:16:00,10:16:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_45,10:17:00,10:17:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_46,09:45:00,09:45:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_46,09:58:00,09:58:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_46,10:11:00,10:11:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_46,10:21:30,10:21:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_46,10:22:30,10:22:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_46,10:24:00,10:24:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_46,10:25:00,10:25:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_47,09:53:00,09:53:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_47,10:06:00,10:06:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_47,10:19:00,10:19:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_47,10:29:30,10:29:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_47,10:30:30,10:30:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_47,10:32:00,10:32:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_47,10:33:00,10:33:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_48,10:01:00,10:01:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_48,10:14:00,10:14:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_48,10:27:00,10:27:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_48,10:37:30,10:37:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_48,10:38:30,10:38:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_48,10:40:00,10:40:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_48,10:41:00,10:41:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_49,10:09:00,10:09:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_49,10:22:00,10:22:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_49,10:35:00,10:35:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_49,10:45:30,10:45:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_49,10:46:30,10:46:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_49,10:48:00,10:48:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_49,10:49:00,10:49:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_5,04:17:00,04:17:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_5,04:30:00,04:30:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_5,04:43:00,04:43:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_5,04:53:30,04:53:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_5,04:54:30,04:54:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_5,04:56:00,04:56:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_5,04:57:00,04:57:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_50,10:17:00,10:17:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_50,10:30:00,10:30:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_50,10:43:00,10:43:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_50,10:53:30,10:53:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_50,10:54:30,10:54:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_50,10:56:00,10:56:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_50,10:57:00,10:57:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_51,10:25:00,10:25:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_51,10:38:00,10:38:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_51,10:51:00,10:51:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_51,11:01:30,11:01:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_51,11:02:30,11:02:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_51,11:04:00,11:04:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_51,11:05:00,11:05:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_52,10:33:00,10:33:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_52,10:46:00,10:46:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_52,10:59:00,10:59:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_52,11:09:30,11:09:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_52,11:10:30,11:10:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_52,11:12:00,11:12:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_52,11:13:00,11:13:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_53,10:41:00,10:41:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_53,10:54:00,10:54:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_53,11:07:00,11:07:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_53,11:17:30,11:17:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_53,11:18:30,11:18:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_53,11:20:00,11:20:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_53,11:21:00,11:21:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_54,10:49:00,10:49:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_54,11:02:00,11:02:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_54,11:15:00,11:15:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_54,11:25:30,11:25:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_54,11:26:30,11:26:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_54,11:28:00,11:28:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_54,11:29:00,11:29:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_55,10:57:00,10:57:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_55,11:10:00,11:10:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_55,11:23:00,11:23:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_55,11:33:30,11:33:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_55,11:34:30,11:34:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_55,11:36:00,11:36:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_55,11:37:00,11:37:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_56,11:05:00,11:05:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_56,11:18:00,11:18:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_56,11:31:00,11:31:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_56,11:41:30,11:41:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_56,11:42:30,11:42:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_56,11:44:00,11:44:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_56,11:45:00,11:45:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_57,11:13:00,11:13:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_57,11:26:00,11:26:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_57,11:39:00,11:39:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_57,11:49:30,11:49:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_57,11:50:30,11:50:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_57,11:52:00,11:52:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_57,11:53:00,11:53:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_58,11:21:00,11:21:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_58,11:34:00,11:34:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_58,11:47:00,11:47:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_58,11:57:30,11:57:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_58,11:58:30,11:58:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_58,12:00:00,12:00:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_58,12:01:00,12:01:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_59,11:29:00,11:29:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_59,11:42:00,11:42:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_59,11:55:00,11:55:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_59,12:05:30,12:05:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_59,12:06:30,12:06:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_59,12:08:00,12:08:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_59,12:09:00,12:09:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_6,04:25:00,04:25:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_6,04:38:00,04:38:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_6,04:51:00,04:51:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_6,05:01:30,05:01:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_6,05:02:30,05:02:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_6,05:04:00,05:04:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_6,05:05:00,05:05:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_60,11:37:00,11:37:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_60,11:50:00,11:50:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_60,12:03:00,12:03:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_60,12:13:30,12:13:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_60,12:14:30,12:14:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_60,12:16:00,12:16:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_60,12:17:00,12:17:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_61,11:45:00,11:45:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_61,11:58:00,11:58:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_61,12:11:00,12:11:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_61,12:21:30,12:21:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_61,12:22:30,12:22:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_61,12:24:00,12:24:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_61,12:25:00,12:25:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_62,11:53:00,11:53:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_62,12:06:00,12:06:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_62,12:19:00,12:19:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_62,12:29:30,12:29:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_62,12:30:30,12:30:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_62,12:32:00,12:32:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_62,12:33:00,12:33:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_63,12:01:00,12:01:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_63,12:14:00,12:14:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_63,12:27:00,12:27:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_63,12:37:30,12:37:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_63,12:38:30,12:38:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_63,12:40:00,12:40:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_63,12:41:00,12:41:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_64,12:09:00,12:09:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_64,12:22:00,12:22:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_64,12:35:00,12:35:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_64,12:45:30,12:45:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_64,12:46:30,12:46:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_64,12:48:00,12:48:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_64,12:49:00,12:49:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_65,12:17:00,12:17:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_65,12:30:00,12:30:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_65,12:43:00,12:43:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_65,12:53:30,12:53:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_65,12:54:30,12:54:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_65,12:56:00,12:56:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_65,12:57:00,12:57:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_66,12:25:00,12:25:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_66,12:38:00,12:38:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_66,12:51:00,12:51:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_66,13:01:30,13:01:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_66,13:02:30,13:02:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_66,13:04:00,13:04:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_66,13:05:00,13:05:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_67,12:33:00,12:33:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_67,12:46:00,12:46:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_67,12:59:00,12:59:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_67,13:09:30,13:09:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_67,13:10:30,13:10:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_67,13:12:00,13:12:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_67,13:13:00,13:13:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_68,12:41:00,12:41:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_68,12:54:00,12:54:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_68,13:07:00,13:07:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_68,13:17:30,13:17:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_68,13:18:30,13:18:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_68,13:20:00,13:20:00,2324943,6,,0,0,4470.87117071118,0,0,,
t_78058_b_643_tn_68,13:21:00,13:21:00,2324934,7,,0,0,4742.07005943,0,0,,
t_78058_b_643_tn_69,12:49:00,12:49:00,2324934,1,Terminal B,0,0,0,0,0,,
t_78058_b_643_tn_69,13:02:00,13:02:00,2324941,2,,0,0,1229.17870384419,0,0,,
t_78058_b_643_tn_69,13:15:00,13:15:00,2324933,3,Terminals C/D,0,0,2421.60534615424,0,0,,
t_78058_b_643_tn_69,13:25:30,13:25:30,2324936,4,,0,0,4295.31580310243,0,0,,
t_78058_b_643_tn_69,13:26:30,13:26:30,2324935,5,,0,0,4414.33977816991,0,0,,
t_78058_b_643_tn_69,13:28:00,13:28:00,2324943,6,,0,0,4470.87117071118,0,0,,
